ID	参数类型1	TextMapContent
INFO_AVATAR_PROMOTE_MATERIAL_NOT_ENOUGH		TextMapData_TextMapContent_INFO_AVATAR_PROMOTE_MATERIAL_NOT_ENOUGH
INFO_NAME_IS_TOO_SHORT		TextMapData_TextMapContent_INFO_NAME_IS_TOO_SHORT
INFO_NAME_IS_TOO_LONG		TextMapData_TextMapContent_INFO_NAME_IS_TOO_LONG
INFO_NAME_HAS_INVALID_CHAR		TextMapData_TextMapContent_INFO_NAME_HAS_INVALID_CHAR
INFO_NAME_SPACE		TextMapData_TextMapContent_INFO_NAME_SPACE
INFO_QUEST_INTERACT_FAIL_FIGHT		TextMapData_TextMapContent_INFO_QUEST_INTERACT_FAIL_FIGHT
EQUIP_AFFIX_LEVEL0		TextMapData_TextMapContent_EQUIP_AFFIX_LEVEL0
EQUIP_AFFIX_LEVEL1		TextMapData_TextMapContent_EQUIP_AFFIX_LEVEL1
EQUIP_AFFIX_LEVEL2		TextMapData_TextMapContent_EQUIP_AFFIX_LEVEL2
EQUIP_AFFIX_LEVEL3		TextMapData_TextMapContent_EQUIP_AFFIX_LEVEL3
EQUIP_AFFIX_LEVEL4		TextMapData_TextMapContent_EQUIP_AFFIX_LEVEL4
INFO_FOOD_BUFF		TextMapData_TextMapContent_INFO_FOOD_BUFF
INFO_Item_Food_RecoverHP		TextMapData_TextMapContent_INFO_Item_Food_RecoverHP
INFO_Item_Food_RecoverInstantHP		TextMapData_TextMapContent_INFO_Item_Food_RecoverInstantHP
INFO_Item_Food_Attack		TextMapData_TextMapContent_INFO_Item_Food_Attack
INFO_Item_Food_MoveSpeed		TextMapData_TextMapContent_INFO_Item_Food_MoveSpeed
INFO_Item_Food_Defence		TextMapData_TextMapContent_INFO_Item_Food_Defence
CONTROL_MOVE_FORWARD		TextMapData_TextMapContent_CONTROL_MOVE_FORWARD
CONTROL_MOVE_BACKWARD		TextMapData_TextMapContent_CONTROL_MOVE_BACKWARD
CONTROL_MOVE_LEFT		TextMapData_TextMapContent_CONTROL_MOVE_LEFT
CONTROL_MOVE_RIGHT		TextMapData_TextMapContent_CONTROL_MOVE_RIGHT
CONTROL_SKILL1		TextMapData_TextMapContent_CONTROL_SKILL1
CONTROL_SKILL2		TextMapData_TextMapContent_CONTROL_SKILL2
CONTROL_SPRINT_OR_SKILL3		TextMapData_TextMapContent_CONTROL_SPRINT_OR_SKILL3
CONTROL_JUMP_OR_SKILL4		TextMapData_TextMapContent_CONTROL_JUMP_OR_SKILL4
CONTROL_SKILL5		TextMapData_TextMapContent_CONTROL_SKILL5
CONTROL_OPEN_BAG		TextMapData_TextMapContent_CONTROL_OPEN_BAG
CONTROL_OPEN_CHARACTER		TextMapData_TextMapContent_CONTROL_OPEN_CHARACTER
CONTROL_OPEN_MAP		TextMapData_TextMapContent_CONTROL_OPEN_MAP
CONTROL_OPEN_PAIMEN		TextMapData_TextMapContent_CONTROL_OPEN_PAIMEN
CONTROL_TOGGLE_QUEST_BOOK		TextMapData_TextMapContent_CONTROL_TOGGLE_QUEST_BOOK
CONTROL_TO_AVATAR1		TextMapData_TextMapContent_CONTROL_TO_AVATAR1
CONTROL_TO_AVATAR2		TextMapData_TextMapContent_CONTROL_TO_AVATAR2
CONTROL_TO_AVATAR3		TextMapData_TextMapContent_CONTROL_TO_AVATAR3
CONTROL_TO_AVATAR4		TextMapData_TextMapContent_CONTROL_TO_AVATAR4
CONTROL_TO_AVATAR1_TRIGGER_SKILL		TextMapData_TextMapContent_CONTROL_TO_AVATAR1_TRIGGER_SKILL
CONTROL_TO_AVATAR2_TRIGGER_SKILL		TextMapData_TextMapContent_CONTROL_TO_AVATAR2_TRIGGER_SKILL
CONTROL_TO_AVATAR3_TRIGGER_SKILL		TextMapData_TextMapContent_CONTROL_TO_AVATAR3_TRIGGER_SKILL
CONTROL_TO_AVATAR4_TRIGGER_SKILL		TextMapData_TextMapContent_CONTROL_TO_AVATAR4_TRIGGER_SKILL
CONTROL_TOGGLE_ATTACK_MODE		TextMapData_TextMapContent_CONTROL_TOGGLE_ATTACK_MODE
CONTROL_PICK_TALK		TextMapData_TextMapContent_CONTROL_PICK_TALK
CONTROL_MOVE		TextMapData_TextMapContent_CONTROL_MOVE
CONTROL_VIEW		TextMapData_TextMapContent_CONTROL_VIEW
CONTROL_CHANGE_AVATAR_TRIGGER		TextMapData_TextMapContent_CONTROL_CHANGE_AVATAR_TRIGGER
CONTROL_ELEMENT_VIEW		TextMapData_TextMapContent_CONTROL_ELEMENT_VIEW
CONTROL_HELP		TextMapData_TextMapContent_CONTROL_HELP
CONTROL_SLOW_MOVE		TextMapData_TextMapContent_CONTROL_SLOW_MOVE
KeyCode_Alpha1		TextMapData_TextMapContent_KeyCode_Alpha1
KeyCode_Alpha2		TextMapData_TextMapContent_KeyCode_Alpha2
KeyCode_Alpha3		TextMapData_TextMapContent_KeyCode_Alpha3
KeyCode_Alpha4		TextMapData_TextMapContent_KeyCode_Alpha4
KeyCode_Escape		TextMapData_TextMapContent_KeyCode_Escape
KeyCode_LeftControl		TextMapData_TextMapContent_KeyCode_LeftControl
KeyCode_LeftAlt		TextMapData_TextMapContent_KeyCode_LeftAlt
KeyCode_LeftShift		TextMapData_TextMapContent_KeyCode_LeftShift
KeyCode_Mouse0		TextMapData_TextMapContent_KeyCode_Mouse0
KeyCode_Mouse1		TextMapData_TextMapContent_KeyCode_Mouse1
KeyCode_Mouse2		TextMapData_TextMapContent_KeyCode_Mouse2
NEW_AVATAR_GET_TIP		TextMapData_TextMapContent_NEW_AVATAR_GET_TIP
EQUIP_RANK_LEVEL1		TextMapData_TextMapContent_EQUIP_RANK_LEVEL1
EQUIP_RANK_LEVEL2		TextMapData_TextMapContent_EQUIP_RANK_LEVEL2
EQUIP_RANK_LEVEL3		TextMapData_TextMapContent_EQUIP_RANK_LEVEL3
EQUIP_RANK_LEVEL4		TextMapData_TextMapContent_EQUIP_RANK_LEVEL4
EQUIP_RANK_LEVEL5		TextMapData_TextMapContent_EQUIP_RANK_LEVEL5
UI_REPAIR_SKYHARP_PAGE_RESULT_ONE		TextMapData_TextMapContent_UI_REPAIR_SKYHARP_PAGE_RESULT_ONE
UI_REPAIR_SKYHARP_PAGE_RESULT_TWO		TextMapData_TextMapContent_UI_REPAIR_SKYHARP_PAGE_RESULT_TWO
COOK_COOK		TextMapData_TextMapContent_COOK_COOK
COOK_COMPOUND		TextMapData_TextMapContent_COOK_COMPOUND
COOK_RANDOM_COOK		TextMapData_TextMapContent_COOK_RANDOM_COOK
COOK_FOOD_MEAT		TextMapData_TextMapContent_COOK_FOOD_MEAT
COOK_FOOD_FRUIT		TextMapData_TextMapContent_COOK_FOOD_FRUIT
COOK_FOOD_STAPLE		TextMapData_TextMapContent_COOK_FOOD_STAPLE
COOK_FOOD_SWEET		TextMapData_TextMapContent_COOK_FOOD_SWEET
COOKING_PAGE_HAVE_NUM		TextMapData_TextMapContent_COOKING_PAGE_HAVE_NUM
COOKING_PAGE_COMPOUND_QUEUE_SIZE		TextMapData_TextMapContent_COOKING_PAGE_COMPOUND_QUEUE_SIZE
COOKING_PAGE_NOT_ENOUGH_TIP		TextMapData_TextMapContent_COOKING_PAGE_NOT_ENOUGH_TIP
COOKING_ITEM_PROFICIENCY		TextMapData_TextMapContent_COOKING_ITEM_PROFICIENCY
COOKING_ITEM_COOK_NEED		TextMapData_TextMapContent_COOKING_ITEM_COOK_NEED
COOKING_ITEM_COMPOUND_NEED		TextMapData_TextMapContent_COOKING_ITEM_COMPOUND_NEED
COOKING_ITEM_COMPOUND_TIME		TextMapData_TextMapContent_COOKING_ITEM_COMPOUND_TIME
COOKING_NEED_FIRE		TextMapData_TextMapContent_COOKING_NEED_FIRE
COOKING_QTE_ITEM_QUALITY1		TextMapData_TextMapContent_COOKING_QTE_ITEM_QUALITY1
COOKING_QTE_ITEM_QUALITY2		TextMapData_TextMapContent_COOKING_QTE_ITEM_QUALITY2
COOKING_QTE_ITEM_QUALITY3		TextMapData_TextMapContent_COOKING_QTE_ITEM_QUALITY3
COOKING_QTE_NO_BONUS_DESC		TextMapData_TextMapContent_COOKING_QTE_NO_BONUS_DESC
COOKING_COMPOUND_QUEUE_MAX		TextMapData_TextMapContent_COOKING_COMPOUND_QUEUE_MAX
COOKING_COMPOUND_CURRENT_COUNT		TextMapData_TextMapContent_COOKING_COMPOUND_CURRENT_COUNT
COOKING_AVATAR_SELECT_CURRENT		TextMapData_TextMapContent_COOKING_AVATAR_SELECT_CURRENT
COOK_BONUS_REPLACE		TextMapData_TextMapContent_COOK_BONUS_REPLACE
COOK_BONUS_PROFICIENCY		TextMapData_TextMapContent_COOK_BONUS_PROFICIENCY
MAIL_ITEM_NOT_RECEIVE_TIP		TextMapData_TextMapContent_MAIL_ITEM_NOT_RECEIVE_TIP
MAIL_CONFIRM_DELETE_TIP		TextMapData_TextMapContent_MAIL_CONFIRM_DELETE_TIP
MAIL_CONFIRM_DELETE_IMPORTANCE_TIP		TextMapData_TextMapContent_MAIL_CONFIRM_DELETE_IMPORTANCE_TIP
MAIL_DETAIL_SENDER		TextMapData_TextMapContent_MAIL_DETAIL_SENDER
MAIL_DETAIL_DATE		TextMapData_TextMapContent_MAIL_DETAIL_DATE
MAIL_MAX_NUM_TIP		TextMapData_TextMapContent_MAIL_MAX_NUM_TIP
MAIL_NO_ITEM_GET_ALL_TIP		TextMapData_TextMapContent_MAIL_NO_ITEM_GET_ALL_TIP
MAIL_OVER_TIME_SECOND		TextMapData_TextMapContent_MAIL_OVER_TIME_SECOND
MAIL_OVER_TIME_MINUTE		TextMapData_TextMapContent_MAIL_OVER_TIME_MINUTE
MAIL_OVER_TIME_HOUR		TextMapData_TextMapContent_MAIL_OVER_TIME_HOUR
MAIL_OVER_TIME_DAY		TextMapData_TextMapContent_MAIL_OVER_TIME_DAY
MAIL_EXPIRE_TIME_DAY		TextMapData_TextMapContent_MAIL_EXPIRE_TIME_DAY
ITEM_TIP_PLAYER_LEVEL_ITEM		TextMapData_TextMapContent_ITEM_TIP_PLAYER_LEVEL_ITEM
ITEM_TIP_PLAYER_LEVEL_EQUIP		TextMapData_TextMapContent_ITEM_TIP_PLAYER_LEVEL_EQUIP
EQUIP_CHANGE_TIP_PLAYER_LEVEL		TextMapData_TextMapContent_EQUIP_CHANGE_TIP_PLAYER_LEVEL
EQUIP_PLAYER_LEVEL_NOT_ENOUGH_TIP		TextMapData_TextMapContent_EQUIP_PLAYER_LEVEL_NOT_ENOUGH_TIP
ITEM_PLAYER_LEVEL_NOT_ENOUGH_TIP		TextMapData_TextMapContent_ITEM_PLAYER_LEVEL_NOT_ENOUGH_TIP
ITEM_SLOT_COUNT_DOWN_SECOND		TextMapData_TextMapContent_ITEM_SLOT_COUNT_DOWN_SECOND
ITEM_SLOT_COUNT_DOWN_MINUTE		TextMapData_TextMapContent_ITEM_SLOT_COUNT_DOWN_MINUTE
ITEM_SLOT_COUNT_DOWN_HOUR		TextMapData_TextMapContent_ITEM_SLOT_COUNT_DOWN_HOUR
ITEM_GOT_DIALOG_REASON_MAIL		TextMapData_TextMapContent_ITEM_GOT_DIALOG_REASON_MAIL
FETCH_BUTTON_HINT		TextMapData_TextMapContent_FETCH_BUTTON_HINT
COUNT_SELECT_DIALOG_COMPOUND		TextMapData_TextMapContent_COUNT_SELECT_DIALOG_COMPOUND
PLAYER_MAX_STAMINA_CHANGE		TextMapData_TextMapContent_PLAYER_MAX_STAMINA_CHANGE
OPEN_STATE_AVATAR_PROMOTE		TextMapData_TextMapContent_OPEN_STATE_AVATAR_PROMOTE
OPEN_STATE_AVATAR_TALENT		TextMapData_TextMapContent_OPEN_STATE_AVATAR_TALENT
OPEN_STATE_WEAPON_PROMOTE		TextMapData_TextMapContent_OPEN_STATE_WEAPON_PROMOTE
OPEN_STATE_WEAPON_AWAKEN		TextMapData_TextMapContent_OPEN_STATE_WEAPON_AWAKEN
OPEN_STATE_WEAPON_UPGRADE		TextMapData_TextMapContent_OPEN_STATE_WEAPON_UPGRADE
OPEN_STATE_RELIQUARY_PROMOTE		TextMapData_TextMapContent_OPEN_STATE_RELIQUARY_PROMOTE
OPEN_STATE_RELIQUARY_UPGRADE		TextMapData_TextMapContent_OPEN_STATE_RELIQUARY_UPGRADE
OPEN_STATE_CHANGE_TIP_OPEN		TextMapData_TextMapContent_OPEN_STATE_CHANGE_TIP_OPEN
OPEN_STATE_CLOSE_TIP		TextMapData_TextMapContent_OPEN_STATE_CLOSE_TIP
OPEN_STATE_CLOSE_TIP_LEVEL		TextMapData_TextMapContent_OPEN_STATE_CLOSE_TIP_LEVEL
OPEN_STATE_CLOSE_TIP_QUEST		TextMapData_TextMapContent_OPEN_STATE_CLOSE_TIP_QUEST
PAGE_TITLE_SEPARATOR		TextMapData_TextMapContent_PAGE_TITLE_SEPARATOR
COST_TEXT_MAP_VALUE		TextMapData_TextMapContent_COST_TEXT_MAP_VALUE
ITEM_NOT_ENOUGH_COMMON_TIP		TextMapData_TextMapContent_ITEM_NOT_ENOUGH_COMMON_TIP
PROP_CHANGE_ADD_TIP		TextMapData_TextMapContent_PROP_CHANGE_ADD_TIP
PROP_CHANGE_REDUCE_TIP		TextMapData_TextMapContent_PROP_CHANGE_REDUCE_TIP
DUNGEON_MUTIPLAYER_HOST_DIALOG_TIP		TextMapData_TextMapContent_DUNGEON_MUTIPLAYER_HOST_DIALOG_TIP
DUNGEON_MUTIPLAYER_HOST_OK_BUTTON		TextMapData_TextMapContent_DUNGEON_MUTIPLAYER_HOST_OK_BUTTON
DUNGEON_MUTIPLAYER_HOST_CANCEL_BUTTON		TextMapData_TextMapContent_DUNGEON_MUTIPLAYER_HOST_CANCEL_BUTTON
RET_JOIN_OTHER_WAIT		TextMapData_TextMapContent_RET_JOIN_OTHER_WAIT
GENERAL_PROMPT_DIALOG_NEW_MAIL_TIP		TextMapData_TextMapContent_GENERAL_PROMPT_DIALOG_NEW_MAIL_TIP
REWARD_ITEM_GOT_TIP		TextMapData_TextMapContent_REWARD_ITEM_GOT_TIP
SHOP_ITEM_REFRESH_FORMAT		TextMapData_TextMapContent_SHOP_ITEM_REFRESH_FORMAT
COMMON_ITEM_COUNT_FORMAT		TextMapData_TextMapContent_COMMON_ITEM_COUNT_FORMAT
QUEST_DIALOG_SELECT_PLAYER_LEVEL_NEED		TextMapData_TextMapContent_QUEST_DIALOG_SELECT_PLAYER_LEVEL_NEED
QUEST_DIALOG_DETAIL_PLAYER_LEVEL_NEED		TextMapData_TextMapContent_QUEST_DIALOG_DETAIL_PLAYER_LEVEL_NEED
CHAPTER_COMPLETE_DIALOG_TITLE		TextMapData_TextMapContent_CHAPTER_COMPLETE_DIALOG_TITLE
CHAPTER_NOTICE_DIALOG_TITLE		TextMapData_TextMapContent_CHAPTER_NOTICE_DIALOG_TITLE
LOADING_DIALOG_TIPS		TextMapData_TextMapContent_LOADING_DIALOG_TIPS
LANGUAGE_NAME_SC		TextMapData_TextMapContent_LANGUAGE_NAME_SC
LANGUAGE_NAME_TC		TextMapData_TextMapContent_LANGUAGE_NAME_TC
LANGUAGE_NAME_EN		TextMapData_TextMapContent_LANGUAGE_NAME_EN
LANGUAGE_NAME_FR		TextMapData_TextMapContent_LANGUAGE_NAME_FR
LANGUAGE_NAME_DE		TextMapData_TextMapContent_LANGUAGE_NAME_DE
LANGUAGE_NAME_ES		TextMapData_TextMapContent_LANGUAGE_NAME_ES
LANGUAGE_NAME_PT		TextMapData_TextMapContent_LANGUAGE_NAME_PT
LANGUAGE_NAME_RU		TextMapData_TextMapContent_LANGUAGE_NAME_RU
LANGUAGE_NAME_JP		TextMapData_TextMapContent_LANGUAGE_NAME_JP
LANGUAGE_NAME_KR		TextMapData_TextMapContent_LANGUAGE_NAME_KR
LANGUAGE_NAME_TH		TextMapData_TextMapContent_LANGUAGE_NAME_TH
LANGUAGE_NAME_VN		TextMapData_TextMapContent_LANGUAGE_NAME_VN
LANGUAGE_NAME_ID		TextMapData_TextMapContent_LANGUAGE_NAME_ID
SHOP_TYPE_PAIMON		TextMapData_TextMapContent_SHOP_TYPE_PAIMON
SHOP_TYPE_CITY		TextMapData_TextMapContent_SHOP_TYPE_CITY
SHOP_TYPE_BLACKSMITH		TextMapData_TextMapContent_SHOP_TYPE_BLACKSMITH
SHOP_TYPE_GROCERY		TextMapData_TextMapContent_SHOP_TYPE_GROCERY
SHOP_TYPE_FOOD		TextMapData_TextMapContent_SHOP_TYPE_FOOD
