ID	Prefab路径	默认阵营	类型	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	标签	客户端脚本	ItemJSON名称	ItemPrefab路径	雷达提示类型	Name
70380003	ART/Others/SceneObj/SceneObj_Gear_Dungeon_Plane03	0	32	SceneObj_Gear_Platform_NormalPlatform	1	1				item					GadgetData_Level_Name_70380003
70500000		1001	21							item		Default_Item			GadgetData_Level_Name_70500000
70500001		1001	21						2	item		Default_Item			GadgetData_Level_Name_70500001
70510001	ART/Others/SceneObj/SceneObj_Item_Plant_KapokFlower01	5001	22	SceneObj_Gather_KapokFlower				1		item		Default_Item			GadgetData_Level_Name_70510001
70510002	ART/Others/SceneObj/SceneObj_Item_Plant_FireFlower01	5001	22	SceneObj_Gather_FireFlower01		1				item		Default_Item			GadgetData_Level_Name_70510002
70510003	ART/Others/SceneObj/SceneObj_Item_ElectricRock01	5001	22	SceneObj_Gather_ElectricRock01		1		1		item		Default_Item			GadgetData_Level_Name_70510003
70510004	ART/Others/SceneObj/SceneObj_Item_Plant_Fuchsia01	5001	22	SceneObj_Gather_Fuchsia01				1		item		Default_Item			GadgetData_Level_Name_70510004
70510005	ART/Others/SceneObj/SceneObj_Item_ElectricRock01	5100	22	SceneObj_Gather_ElectricRock02		1				item		Default_Item			GadgetData_Level_Name_70510005
70510006	ART/Others/SceneObj/SceneObj_Item_Plant_FireFlower01	5001	22	SceneObj_Gather_FireFlower02		1				item		Default_Item			GadgetData_Level_Name_70510006
70510007	ART/Others/SceneObj/SceneObj_Item_Plant_IceFlower01	5100	22	SceneObj_Gather_IceFlower02		1				item		Default_Item			GadgetData_Level_Name_70510007
70510008	ART/Others/SceneObj/SceneObj_Item_Plant_IceFlower01	5001	22	SceneObj_Gather_WaterFlower01		1				item		Default_Item			GadgetData_Level_Name_70510008
70510009	ART/Others/SceneObj/SceneObj_Item_Plant_Dandelion	5001	22	SceneObj_Gather_Dandelion		1				item		Default_Item			GadgetData_Level_Name_70510009
70510010	ART/Others/SceneObj/SceneObj_Item_Plant_Dandelion_Flora	5001	3	SceneObj_Gather_Dandelion_Flora	1	1				item		Default_Item			GadgetData_Level_Name_70510010
70510011	ART/Others/SceneObj/SceneObj_Gather_SlimeFlora	5001	22	SceneObj_Gather_SlimeFlower		1		1		item		Default_Item			GadgetData_Level_Name_70510011
70520001	ART/Others/SceneObj/SceneObj_Ore_Stone01	5001	22	SceneObj_Gather_Default_Ore		1				item		Default_Item			GadgetData_Level_Name_70520001
70520002	ART/Others/SceneObj/SceneObj_Ore_Metal01	5001	22	SceneObj_Gather_Default_Ore		1				item		Default_Item			GadgetData_Level_Name_70520002
70520003	ART/Others/SceneObj/SceneObj_Ore_Crystal01	5001	22	SceneObj_Gather_Advance_Ore		1				item		Default_Item			GadgetData_Level_Name_70520003
70520004	ART/Others/SceneObj/SceneObj_Item_Plant_Mushroom01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70520004
70520005	ART/Others/SceneObj/SceneObj_Item_Plant_Whiteballet01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70520005
70520006	ART/Others/SceneObj/SceneObj_Item_Plant_Carrot02	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70520006
70520007	ART/Others/SceneObj/SceneObj_Item_Plant_Radish02	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70520007
70520008	ART/Others/SceneObj/SceneObj_Item_Plant_Snapdragon01	1001	22	SceneObj_Gather_Big						item		SceneObj_Item_Big			GadgetData_Level_Name_70520008
70520009	ART/Others/SceneObj/SceneObj_Item_Plant_Mint01	1001	22	SceneObj_Gather_Big						item		SceneObj_Item_Big			GadgetData_Level_Name_70520009
70520010	ART/Others/SceneObj/SceneObj_Item_Plant_Wheat01	1001	22	SceneObj_Gather_Big						item		SceneObj_Item_Small			GadgetData_Level_Name_70520010
70520011	ART/Others/SceneObj/SceneObj_Item_Plant_Cabbage01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70520011
70520012	ART/Others/SceneObj/SceneObj_Item_Plant_Anemone01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70520012
70520013	ART/Others/SceneObj/SceneObj_Item_Food_Matsutake01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70520013
70520014	ART/Others/SceneObj/SceneObj_Item_Plant_Carrot02_Clear	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70520014
70520015	ART/Others/SceneObj/SceneObj_Item_Plant_Radish02_Clear	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70520015
70520016	ART/Others/SceneObj/SceneObj_Item_Food_Meat01_Small	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70520016
70520017	ART/Others/SceneObj/SceneObj_Item_Food_BirdMeat01_Small	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70520017
70540001	ART/Others/SceneObj/SceneObj_Item_Raspberry02	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70540001
70540002	ART/Others/SceneObj/SceneObj_Plant_Drop_KapokFlower01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70540002
70540003	ART/Others/SceneObj/SceneObj_Item_Drop_Plant_Apple01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70540003
70540004	ART/Others/SceneObj/SceneObj_Item_Food_BirdEgg01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70540004
70540005	ART/Others/SceneObj/SceneObj_Item_Drop_Plant_Pine01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70540005
70540006	ART/Others/SceneObj/SceneObj_Item_Drop_Plant_FireFlower01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70540006
70540007	ART/Others/SceneObj/SceneObj_Item_Drop_Ore_ElectricRock01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70540007
70560001	ART/Others/SceneObj/SceneObj_Item_Food_Meat01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70560001
70560002	ART/Others/SceneObj/SceneObj_Ore_Drop_Stone01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70560002
70560003	ART/Others/SceneObj/SceneObj_Ore_Drop_Metal01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70560003
70560004	ART/Others/SceneObj/SceneObj_Ore_Drop_Crystal01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70560004
70590001	ART/Others/Gadget/Gadget_MiniRobotRed	1001	22	SceneObj_Gather_Default_Gather								Default_Item			GadgetData_Level_Name_70590001
70590002	ART/Others/Gadget/Gadget_MiniRobotRed	1001	22	SceneObj_Gather_Default_Gather								Default_Item			GadgetData_Level_Name_70590002
70590003	ART/Others/SceneObj/SceneObj_Item_Plant_Whiteballet_WindCrystal	1001	22	SceneObj_Gather_Small		1				item		SceneObj_Item_Small		1	GadgetData_Level_Name_70590003
70590004	ART/Effect/SceneInteractive/Eff_WindCrystal_Idle	1001	22	SceneObj_Gather_Radar_Gather		1				item		SceneObj_Gather_Radar_Gather		1	GadgetData_Level_Name_70590004
70590005	ART/Effect/SceneInteractive/Eff_Item_Hint_Test	1001	22	SceneObj_Gather_Default_Gather		1				item		SceneObj_Gather_Default_Gather			GadgetData_Level_Name_70590005
70590006	ART/Effect/SceneInteractive/Eff_Animal_Butterfly_Idle	9001	34	SceneObj_Gather_Butterfly				1		item		SceneObj_Gather_Butterfly			GadgetData_Level_Name_70590006
70590007	ART/Effect/SceneInteractive/Eff_Animal_Butterfly2_Idle	9001	34	SceneObj_Gather_Butterfly2				1		item		SceneObj_Gather_Butterfly2			GadgetData_Level_Name_70590007
70590008	ART/Effect/SceneInteractive/Eff_Animal_FireFly_Idle	9001	34	SceneObj_Gather_Firefly				1		item		SceneObj_Gather_Firefly			GadgetData_Level_Name_70590008
70590009	ART/Others/SceneObj/SceneObj_Item_Food_BirdMeat01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70590009
70590010	ART/Others/SceneObj/SceneObj_Item_Drop_Plant_Wheat01	1001	22	SceneObj_Gather_Big						item		SceneObj_Item_Big			GadgetData_Level_Name_70590010
70590011	ART/Others/SceneObj/SceneObj_Item_Mora01	1001	19							item		Default_Mora			GadgetData_Level_Name_70590011
70590012	ART/Others/SceneObj/SceneObj_Item_UncarvedGem01	1001	19							item		Default_UncarvedGem			GadgetData_Level_Name_70590012
70590013	ART/Others/SceneObj/SceneObj_Item_Plant_Callas01	1001	22	SceneObj_Gather_Small						item		SceneObj_Item_Small			GadgetData_Level_Name_70590013
70590014	ART/Others/SceneObj/SceneObj_Item_ElemCoin_Wind	1001	19							item		Default_UncarvedGem			GadgetData_Level_Name_70590014
70590015	ART/Others/SceneObj/SceneObj_Item_ElemCoin_Rock	1001	19							item		Default_UncarvedGem			GadgetData_Level_Name_70590015
70590016	ART/Others/SceneObj/SceneObj_Item_ElemCoin_Fire	1001	19							item		Default_UncarvedGem			GadgetData_Level_Name_70590016
70590017	ART/Others/SceneObj/SceneObj_Item_ElemCoin_Water	1001	19							item		Default_UncarvedGem			GadgetData_Level_Name_70590017
70590018	ART/Others/SceneObj/SceneObj_Item_ElemCoin_Ice	1001	19							item		Default_UncarvedGem			GadgetData_Level_Name_70590018
70590019	ART/Others/SceneObj/SceneObj_Item_ElemCoin_Grass	1001	19							item		Default_UncarvedGem			GadgetData_Level_Name_70590019
70590020	ART/Others/SceneObj/SceneObj_Item_ElemCoin_Electric	1001	19							item		Default_UncarvedGem			GadgetData_Level_Name_70590020
70600001	ART/Others/SceneObj/SceneObj_DropItem_Break_Avatar	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600001
70600002	ART/Others/SceneObj/SceneObj_DropItem_Break_Avatar	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600002
70600003	ART/Others/SceneObj/SceneObj_DropItem_Break_Avatar	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600003
70600004	ART/Others/SceneObj/SceneObj_DropItem_Break_Avatar	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600004
70600011	ART/Others/SceneObj/SceneObj_DropItem_Break_Relic	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600011
70600012	ART/Others/SceneObj/SceneObj_DropItem_Break_Relic	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600012
70600013	ART/Others/SceneObj/SceneObj_DropItem_Break_Relic	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600013
70600014	ART/Others/SceneObj/SceneObj_DropItem_Break_Relic	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600014
70600021	ART/Others/SceneObj/SceneObj_DropItem_Exp_Avatar	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600021
70600022	ART/Others/SceneObj/SceneObj_DropItem_Exp_Avatar	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600022
70600023	ART/Others/SceneObj/SceneObj_DropItem_Exp_Avatar	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600023
70600031	ART/Others/SceneObj/SceneObj_DropItem_Exp_Weapon	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600031
70600032	ART/Others/SceneObj/SceneObj_DropItem_Exp_Weapon	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600032
70600033	ART/Others/SceneObj/SceneObj_DropItem_Exp_Weapon	1001	19							item		SceneObj_Item_Small			GadgetData_Level_Name_70600033
70600041	ART/Others/SceneObj/SceneObj_DropItem_Relic_Lv1	1001	19							item		Lv1_Item			GadgetData_Level_Name_70600041
70600042	ART/Others/SceneObj/SceneObj_DropItem_Relic_Lv2	1001	19							item		Lv2_Item			GadgetData_Level_Name_70600042
70600043	ART/Others/SceneObj/SceneObj_DropItem_Relic_Lv3	1001	19							item		Lv3_Item			GadgetData_Level_Name_70600043
70600044	ART/Others/SceneObj/SceneObj_DropItem_Relic_Lv4	1001	19							item		Lv4_Item			GadgetData_Level_Name_70600044
70600045	ART/Others/SceneObj/SceneObj_DropItem_Relic_Lv5	1001	19							item		Lv5_Item			GadgetData_Level_Name_70600045
70600064	ART/Others/SceneObj/SceneObj_Item_AllogenesMemory02	1001	22	SceneObj_Gather_Default_Gather					2	item		Default_Item			GadgetData_Level_Name_70600064
70610001	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Fire02_Lod0	1001	27	SceneObj_Gather_Element_Ball02						item		SceneObj_Gather_Element_Ball02			GadgetData_Level_Name_70610001
70610002	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Water02_Lod0	1001	27	SceneObj_Gather_Element_Ball02						item		SceneObj_Gather_Element_Ball02			GadgetData_Level_Name_70610002
70610003	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Grass02_Lod0	1001	27	SceneObj_Gather_Element_Ball02						item		SceneObj_Gather_Element_Ball02			GadgetData_Level_Name_70610003
70610004	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Electric02_Lod0	1001	27	SceneObj_Gather_Element_Ball02						item		SceneObj_Gather_Element_Ball02			GadgetData_Level_Name_70610004
70610005	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Wind02_Lod0	1001	27	SceneObj_Gather_Element_Ball02						item		SceneObj_Gather_Element_Ball02			GadgetData_Level_Name_70610005
70610006	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Ice02_Lod0	1001	27	SceneObj_Gather_Element_Ball02						item		SceneObj_Gather_Element_Ball02			GadgetData_Level_Name_70610006
70610007	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Rock02_Lod0	1001	27	SceneObj_Gather_Element_Ball02						item		SceneObj_Gather_Element_Ball02			GadgetData_Level_Name_70610007
70610008	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Common02_Lod0	1001	27	SceneObj_Gather_Element_Ball02						item		SceneObj_Gather_Element_Ball02			GadgetData_Level_Name_70610008
70610009	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Fire01_Lod0	1001	27	SceneObj_Gather_Element_Ball01						item		SceneObj_Gather_Element_Ball01			GadgetData_Level_Name_70610009
70610010	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Water01_Lod0	1001	27	SceneObj_Gather_Element_Ball01						item		SceneObj_Gather_Element_Ball01			GadgetData_Level_Name_70610010
70610011	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Grass01_Lod0	1001	27	SceneObj_Gather_Element_Ball01						item		SceneObj_Gather_Element_Ball01			GadgetData_Level_Name_70610011
70610012	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Electric01_Lod0	1001	27	SceneObj_Gather_Element_Ball01						item		SceneObj_Gather_Element_Ball01			GadgetData_Level_Name_70610012
70610013	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Wind01_Lod0	1001	27	SceneObj_Gather_Element_Ball01						item		SceneObj_Gather_Element_Ball01			GadgetData_Level_Name_70610013
70610014	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Ice01_Lod0	1001	27	SceneObj_Gather_Element_Ball01						item		SceneObj_Gather_Element_Ball01			GadgetData_Level_Name_70610014
70610015	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Rock01_Lod0	1001	27	SceneObj_Gather_Element_Ball01						item		SceneObj_Gather_Element_Ball01			GadgetData_Level_Name_70610015
70610016	ART/Effect/AvatarCommon/Eff_Item_Element_Orb_Common01_Lod0	1001	27	SceneObj_Gather_Element_Ball01						item		SceneObj_Gather_Element_Ball01			GadgetData_Level_Name_70610016
70610101	ART/Effect/SceneInteractive/Eff_WindField_Vertical_01	1001	23							item		Default_Item			GadgetData_Level_Name_70610101
70610102	ART/Effect/SceneInteractive/Eff_WindField_Dungeon_40	1001	23							item		Default_Item			GadgetData_Level_Name_70610102
70610103	ART/Effect/SceneInteractive/Eff_WindField_Dungeon_H_40	1001	23							item		Default_Item			GadgetData_Level_Name_70610103
70620001	ART/Effect/SceneInteractive/Eff_WindTube_01	5001	19	SceneObj_Environment_WindField_PushField01						item		Default_Item			GadgetData_Level_Name_70620001
70620002	ART/Effect/SceneInteractive/Eff_WindTube_02	5001	19	SceneObj_Environment_WindField_PushField02						item		Default_Item			GadgetData_Level_Name_70620002
70620003	ART/Effect/SceneInteractive/Eff_WindTube_03	5001	19	SceneObj_Environment_WindField_PushField03						item		Default_Item			GadgetData_Level_Name_70620003
70620004	ART/Others/SceneObj/SceneObj_DragonNest_WindWallL	5001	19	SceneObj_Environment_WindField_DragonNest_Barrier					3	item					GadgetData_Level_Name_70620004
70620005	ART/Others/SceneObj/SceneObj_Test_StrongWind	5001	19	SceneObj_Environment_WindField_DragonNest_StrongWind					1	item		Default_Item			GadgetData_Level_Name_70620005
70620006	ART/Others/SceneObj/SceneObj_DragonNest_Tornado	5001	19	SceneObj_Environment_WindField_DragonNest_Tornado_Tiny					1	item					GadgetData_Level_Name_70620006
70620007	ART/Others/SceneObj/SceneObj_DragonNest_WindWallLDoor	5001	19	SceneObj_Environment_WindField_DragonNest_Barrier					1	item					GadgetData_Level_Name_70620007
70630001	ART/Others/SceneObj/SceneObj_DragonNest_Tornado	5001	3	SceneObj_Environment_WindField_DragonNest_Tornado_Bullet	1				2	item					GadgetData_Level_Name_70630001
70680001	ART/Others/SceneObj/SceneObj_DragonNest_AirflowAgent	5001	25	SceneObj_Environment_WindField_AirflowAgent						item		Default_Item			GadgetData_Level_Name_70680001
70680002	ART/Others/SceneObj/SceneObj_DragonNest_AirflowAgent	5001	25	SceneObj_Environment_WindField_AirflowAgent2						item		Default_Item			GadgetData_Level_Name_70680002
70680003	ART/Others/SceneObj/SceneObj_DragonNest_AirflowAgent	5001	25	SceneObj_Environment_WindField_AirflowAgent3						item		Default_Item			GadgetData_Level_Name_70680003
70680004	ART/Others/SceneObj/SceneObj_DragonNest_AirflowAgent	5001	25	SceneObj_Environment_WindField_AirflowAgent4						item		Default_Item			GadgetData_Level_Name_70680004
70680005	ART/Others/SceneObj/SceneObj_DragonNest_AirflowAgent	5001	25	SceneObj_Environment_WindField_AirflowAgent5						item		Default_Item			GadgetData_Level_Name_70680005
70690001	ART/Effect/SceneInteractive/Eff_WindField_Horizontal_Active	5001	24	SceneObj_Environment_WindField_SpeedupField						item		Default_Item			GadgetData_Level_Name_70690001
70690002	ART/Effect/SceneInteractive/Eff_WindField_Horizontal_Flow	5001	24	SceneObj_Environment_WindField_SpeedupField						item		Default_Item			GadgetData_Level_Name_70690002
70690003	ART/Effect/SceneInteractive/Eff_Stage_WindCannon	5001	24	SceneObj_Environment_WindField_CannonField						item		Default_Item			GadgetData_Level_Name_70690003
70690004	ART/Effect/SceneInteractive/Eff_Stage_StrongWindField	5001	23	SceneObj_Environment_WindField_AirflowField						item		Default_Item			GadgetData_Level_Name_70690004
70690005	ART/Effect/Environment/Eff_Stage_PeriodVerticalWindField	5001	23	SceneObj_Environment_WindField_PeriodWindField						item		Default_Item			GadgetData_Level_Name_70690005
70690006	ART/Effect/Environment/Eff_Stage_PeriodVerticalWindField_Continue	5001	23	SceneObj_Environment_WindField_PeriodWindField_Continue						item		Default_Item			GadgetData_Level_Name_70690006
70690007	ART/Others/SceneObj/SceneObj_DungeonWindField_Controller	5001	25	SceneObj_Environment_DungeonWindField_Controller						item		Default_Item			GadgetData_Level_Name_70690007
70690008	ART/Effect/Environment/Eff_Stage_PeriodVerticalWindField_Short_Continue	5001	23	SceneObj_Environment_WindField_PeriodWindField_Continue						item		Default_Item			GadgetData_Level_Name_70690008
70700001	ART/Others/SceneObj/SceneObj_Item_Wall01	9001	19	SceneObj_Environment_Collision_WallCollision					3	item		Default_Item			GadgetData_Level_Name_70700001
70700002	ART/Effect/Environment/Eff_Skybox_Blustery	9001	19	SceneObj_Environment_Collision_WallCollision						item		Default_Item			GadgetData_Level_Name_70700002
70700003	ART/Effect/SceneInteractive/Eff_DungeonLight_01	9001	19						2	item		Default_Item			GadgetData_Level_Name_70700003
70700004	ART/Others/SceneObj/SceneObj_Item_TransparentHitSphere_R5	9001	19	Env_Mengde_WindDragon_01					3	item		Env_Mengde_WindDragon_01			GadgetData_Level_Name_70700004
70710002	ART/Others/SceneObj/SceneObj_Gear_Dungeon_Plane02	0	32	SceneObj_Gear_Platform_NormalPlatform	1				1	item					GadgetData_Level_Name_70710002
70710003	ART/Others/SceneObj/SceneObj_Gear_Dungeon_Plane02_Form	0	32	SceneObj_Gear_Platform_NormalPlatform	1				1	item					GadgetData_Level_Name_70710003
70710004	ART/Effect/SceneInteractive/Eff_WindField_Vertical_Feather_02	1001	23	AirflowFieldBlue						item		Default_Item			GadgetData_Level_Name_70710004
70800001	ART/Others/SceneObj/SceneObj_Item_Seal01	5001	35	SceneObj_Gear_Operator_DragonNest_Seal		1		1	1	item		Default_NoDrop_Item			GadgetData_Level_Name_70800001
70800002	ART/Others/SceneObj/SceneObj_MsgBoad	0	19	MsgBoard						item		Default_Item			GadgetData_Level_Name_70800002
70800003	ART/Effect/SceneInteractive/Eff_WindCrystal_Fly	1001	19			1				item		Default_Item			GadgetData_Level_Name_70800003
70800004	ART/Others/SceneObj/SceneObj_World_Barrier	5001	19	SceneObj_Environment_Collision_World_Barrier		1			1	item					GadgetData_Level_Name_70800004
70800005	ART/Others/SceneObj/SceneObj_Gear_WindDevice01	1001	19	WindDevice01		1			2						GadgetData_Level_Name_70800005
70800006	ART/Others/SceneObj/SceneObj_Gear_IceController	5001	35	SceneObj_Gear_Operator_IceController						item					GadgetData_Level_Name_70800006
70800007	ART/Effect/SceneInteractive/Eff_Stages_DvalinSeal_Idle	5001	25	Dvalin_Tower_Seal_Ring					2						GadgetData_Level_Name_70800007
70800008	ART/Others/SceneObj/SceneObj_World_Barrier_M	5001	19	SceneObj_Environment_Collision_World_Barrier_M		1			1	item					GadgetData_Level_Name_70800008
70800009	ART/Others/SceneObj/SceneObj_World_Barrier_S	5001	19	SceneObj_Environment_Collision_World_Barrier_S		1			1	item					GadgetData_Level_Name_70800009
70800010	ART/Effect/SceneInteractive/Eff_DungeonEntry_MengDe_Entrance02	5001	19							item					GadgetData_Level_Name_70800010
70800011	ART/Effect/SceneInteractive/Eff_Stages_DvalinBuilding_Idle	5001	19						2						GadgetData_Level_Name_70800011
70800012	ART/Others/SceneObj/SceneObj_Item_Seal02	1001	35	SceneObj_Gear_Operator_Seal02		1		1		item		Default_NoDrop_Item			GadgetData_Level_Name_70800012
70900001	ART/Others/Gadget/Gadget_MiniRobotRed	1001	22	SceneObj_Gather_Default_Gather						item		Default_Item			GadgetData_Level_Name_70900001
70900002		1001	19							item		Default_Item			GadgetData_Level_Name_70900002
70900003	ART/Others/SceneObj/SceneObj_Item_Clue01	1001	19	SceneObj_Gather_Gather_Clue					2	item		SceneObj_Quest_Clue01			GadgetData_Level_Name_70900003
70900005	ART/Others/SceneObj/SceneObj_Elem_Crystal	5001	28	Element_Crystal						item		Element_Crystal			GadgetData_Level_Name_70900005
70900006	ART/Others/SceneObj/SceneObj_Gear_Shooter	5001	25	SceneObj_Gear_Combat_Shooter_Elec		1				item		Default_Item			GadgetData_Level_Name_70900006
70900007	ART/Others/SceneObj/SceneObj_Gear_ElemTotem_Fire	5001	25	SceneObj_Gear_Operator_FireController		1				item					GadgetData_Level_Name_70900007
70900008	ART/Others/SceneObj/SceneObj_Gear_ElemTotem_Electric	5001	25	SceneObj_Gear_Operator_ElecController		1				item					GadgetData_Level_Name_70900008
70900009	ART/Others/SceneObj/SceneObj_Gear_ElemTotem_Ice	5001	25	SceneObj_Gear_Operator_IceController		1				item					GadgetData_Level_Name_70900009
70900010	ART/Others/SceneObj/SceneObj_Test_Rotation02	5001	25	Test_Rotation02											GadgetData_Level_Name_70900010
70900011	ART/Others/SceneObj/SceneObj_Test_Rotation02	5001	25	Test_Rotation02											GadgetData_Level_Name_70900011
70900012	ART/Others/SceneObj/SceneObj_Gear_Spray_Ice_Rotating	5001	25	SceneObj_Gear_Combat_Test_FM03	1										GadgetData_Level_Name_70900012
70900013	ART/Others/SceneObj/SceneObj_Gear_Spray_Fire_Rotating	5001	25	SceneObj_Gear_Combat_Test_FM01	1	1				item		Default_Item			GadgetData_Level_Name_70900013
70900014	ART/Others/SceneObj/SceneObj_Build_Ruin01	5001	25							item					GadgetData_Level_Name_70900014
70900015	ART/Others/SceneObj/SceneObj_Build_Ruin02	5001	25							item					GadgetData_Level_Name_70900015
70900016	ART/Others/SceneObj/SceneObj_Build_Ruin03	5001	25							item					GadgetData_Level_Name_70900016
70900017	ART/Others/SceneObj/SceneObj_Build_Ruin05	5001	25							item					GadgetData_Level_Name_70900017
70900018	ART/Others/SceneObj/SceneObj_Build_Ruin06	5001	25							item					GadgetData_Level_Name_70900018
70900019	ART/Others/SceneObj/SceneObj_Build_Ruin08	5001	25							item					GadgetData_Level_Name_70900019
70900022	ART/Others/SceneObj/SceneObj_Gear_Fan	5001	25							item		Default_Item			GadgetData_Level_Name_70900022
70900023	ART/Others/SceneObj/SceneObj_Gear_ThornWall01	5001	19	Test_WhiteBox_ThornWall						item		Default_Item			GadgetData_Level_Name_70900023
70900024	ART/Others/SceneObj/SceneObj_Item_Poison	5001	19	SceneObj_Environment_WaterMaterial_Poison						item		Default_Item			GadgetData_Level_Name_70900024
70900025	ART/Others/SceneObj/SceneObj_Test_WoodenShelf	5001	19							item					GadgetData_Level_Name_70900025
70900026	ART/Others/SceneObj/SceneObj_Gear_WindDevice01	5001	19	SceneObj_Gear_Gate_DungeonGate01											GadgetData_Level_Name_70900026
70900027	ART/Others/SceneObj/SceneObj_Test_MoveGear	5001	19	SceneObj_Gear_Other_Test_MoveGear	1										GadgetData_Level_Name_70900027
70900028	ART/Others/SceneObj/SceneObj_Test_StayGear	5001	25	SceneObj_Gear_Other_Test_StayGear											GadgetData_Level_Name_70900028
70900029	ART/Others/Gadget/Gadget_DropItem_HP	9001	18	SceneObj_Gear_Combat_SpikeTrap						item		Default_Item			GadgetData_Level_Name_70900029
70900031	ART/Others/SceneObj/SceneObj_Item_WoodenBox_Big	5001	25	SceneObj_Gear_Other_Test_FollowMoveGadget	1			1		item		Default_Item			GadgetData_Level_Name_70900031
70900033	ART/Others/SceneObj/SceneObj_Test_Gravity	5001	25	SceneObj_Gear_Other_Test_Gravity_Board											GadgetData_Level_Name_70900033
70900034	ART/Others/SceneObj/SceneObj_DragonNest_WindWallM	5001	19	SceneObj_Environment_WindField_DragonNest_Barrier					2	item					GadgetData_Level_Name_70900034
70900035	ART/Others/SceneObj/SceneObj_DragonNest_WindWallS	5001	19	SceneObj_Environment_WindField_DragonNest_Barrier					2	item					GadgetData_Level_Name_70900035
70900036	ART/Others/SceneObj/SceneObj_Test_Sculpture	5001	25	SceneObj_Gear_Other_Test_Sculpture						item					GadgetData_Level_Name_70900036
70900037	ART/Others/SceneObj/SceneObj_Gear_Spray_Fire_Reform	5001	25	SceneObj_Gear_Combat_Spray_Fire_Reform						item		Default_Item			GadgetData_Level_Name_70900037
70900038	ART/Others/SceneObj/SceneObj_Gear_ElemCore_Reform	5001	25	SceneObj_Gear_Combat_ElemCore_Reform	1					item		Default_Item			GadgetData_Level_Name_70900038
